umap_1,umap_2,celltype
13.8419087925199,12.9494480270562,3
14.2623560596455,13.1987466720475,3
14.5029840819059,12.241421423956,3
14.3349057114625,13.260364028118,3
14.408772119561,13.0560654001101,3
14.3912174782109,12.3614983924903,3
13.7862730269713,12.9343032482509,3
13.9633984652382,12.6111072421342,3
14.3489562613656,13.343023701309,3
14.1503691594288,12.3743915800334,3
13.7755832544606,12.8217002959358,3
14.2686401862306,12.4653255690658,3
14.4242364175618,13.1827717237297,3
14.251660278057,12.2750038058107,3
14.2722912239938,13.2705278487124,3
14.074547637481,12.4715076768669,3
14.4709291928426,12.4548193669218,3
14.1447713599699,12.5481172954697,3
14.481359093031,12.3858086943825,3
14.0769621475227,12.4828361823837,3
-8.51904148319969,13.9512798069921,9
-12.0278119931456,-8.81928908303409,8
-11.5659342042345,-8.15407349851055,8
-11.519295091313,-8.07175466270851,8
-12.5261368045151,-9.53887233626268,8
-11.5233083239563,-8.18993859829749,8
-11.8811194208563,-8.94600649297417,8
-12.7849156113386,-9.47572047096422,8
-12.3584986807055,-9.39660367451127,8
-12.6381803804555,-9.35381755443338,8
-11.4426973263903,-8.13221997454038,8
-12.1624734971235,-9.04005991696142,8
-12.9759178243993,-9.67656399184025,8
-8.44972698575964,14.0070206506646,9
-9.30569573915784,14.7431786907065,9
-8.34719669234535,14.3577775095109,9
-9.03404722034738,15.039842185352,9
-9.31287880511207,14.7505736164977,9
-9.11370319207844,14.5291779050882,9
-9.54663643732233,15.3458014799698,9
-8.94208331965858,13.6838468381308,9
-11.2938253215988,-7.86290401822386,8
-11.8410970711054,-8.4646846699199,8
-12.4119633407376,-9.38145170697033,8
-12.7134990610022,-9.40888418884221,8
-11.4148758558266,-8.05127613206222,8
-12.4487196358546,-8.89029897774576,8
-11.2156178096017,-8.34731150932392,8
-11.4599954120417,-8.34920929071328,8
-11.436743083672,-8.06980632229821,8
-11.7790695824973,-8.35091564120331,8
-11.2795550577311,-7.92990714805854,8
-11.8444441478069,-8.42118767452503,8
-13.2203144937062,-9.82549174113641,8
-12.0931589438493,-9.13003507678011,8
-12.250810462287,-9.24348329330316,8
-11.4729228398778,-8.34199183483889,8
-12.0588810570912,-9.0457616317485,8
-11.3352162384473,-8.06462540668934,8
-11.5346200155036,-8.24373764652149,8
-13.1259777566029,-9.73735375268306,8
-11.6430595404187,-8.32707571371203,8
-12.3896267614528,-9.25483506268639,8
31.9051762626361,-18.2051008038941,11
31.9543440961971,-17.8992721960074,11
32.0562242481457,-18.7522808450222,11
32.0180060150043,-17.5753647482501,11
31.9690120637883,-17.5383152942234,11
32.0572234558427,-17.6002400536875,11
32.060190490065,-18.3263709928645,11
31.8683819743652,-17.886021171347,11
31.9889549180815,-18.222756998704,11
32.0429515061127,-18.3403567642678,11
32.0433284139175,-18.337009068518,11
32.035129605684,-18.2064015293441,11
32.0227132205049,-17.6053881217829,11
32.2686781130103,-17.987663894625,11
32.0481127327368,-18.6678822025327,11
32.0000290003121,-18.7007689167916,11
-11.441439808943,-8.11829942668654,8
-12.7132176421372,-9.34406873357029,8
-12.2728686022343,-9.2414709187306,8
-13.092385717838,-9.73485358977528,8
-13.1729463502758,-9.78550579880777,8
-12.7337828052398,-9.53584734076717,8
-13.1720813005874,-9.78951761444715,8
-12.0397895154571,-9.18023938700806,8
-6.49801010185777,-7.16932286649745,7
-6.40562567175219,-7.0382198749961,7
-6.4659540921227,-7.10791217075495,7
-6.41079843662053,-7.06725352119435,7
-6.33103014329902,-6.95938663288085,7
-6.37908375916397,-7.19309438203441,7
-6.45962440729496,-6.93876490585507,7
-6.33539391549662,-7.00148421731934,7
-6.50823168901504,-7.49458500859544,7
31.957000653507,-18.1669609818064,11
32.0499914475045,-17.5711631428829,11
32.1879075552104,-17.7676633257444,11
32.0012669763561,-17.7165557385346,11
32.0537909321066,-18.8019821902724,11
32.0660859883777,-18.7837110615838,11
31.9317178122655,-17.4589496260007,11
31.8772357158409,-17.378728849407,11
-6.59441744487411,-7.91091517242369,7
-6.51269978976722,-7.94889759725196,7
-6.56959788558856,-7.61743848900903,7
-6.49627893475607,-7.54471259319014,7
-6.53674915986138,-7.94002832365656,7
-6.66927516389941,-7.74784034840954,7
5.70892072713839,-7.98638315551192,4
5.86418379821933,-7.894676088307,4
4.00845943037731,-7.23979993822152,4
5.40786617085941,-7.70046316307269,4
6.79407793502973,-6.48144943172362,4
6.92581847905811,-6.75724916662365,4
6.97479208081523,-6.58324097604476,4
5.94819525661492,-6.9806481572132,5
6.34917143024249,-6.70953007344359,5
6.45014296011187,-6.78121589359252,5
5.99949087670493,-7.58187065238322,5
5.85442004406577,-7.45348651752483,5
5.09834363086279,-6.90994936208619,5
3.17347723147097,-8.89907070858181,5
4.2363752264616,-7.01013893829061,6
4.42398202259951,-7.04741084048433,6
4.47409436351545,-7.25342717912241,6
4.14454194720946,-6.97590912980823,6
4.05733682925834,-7.15421646176046,6
4.01036750523439,-7.23573718090031,6
4.08155392782662,-7.32073857255835,6
4.24029145600706,-6.83790324159611,6
5.5532875924877,-7.95390162000811,6
4.90732233380502,-6.98418139605234,6
4.03317188491751,-7.16802347306043,6
4.7064680004396,-6.89288088916301,6
4.37777928847403,-6.91904999032449,6
4.77157511554717,-6.90989952784424,6
4.24062999515848,-6.89367806166683,6
4.74831472730289,-6.8448913135514,6
-6.6563218941597,-7.94592978935798,7
-6.59259986751677,-7.83760302846146,7
-6.52995523911896,-7.8615504653565,7
6.49593384093789,-6.51230725563285,4
6.94790231422107,-6.59347283146473,4
6.40890749025061,-7.29164759024569,4
6.85412915368156,-6.42531247559708,4
6.05807787627143,-7.73811193217312,4
5.65031709658716,-8.09564069886038,4
6.16920612915617,-7.65660503082016,4
5.82240908256041,-7.86322272673902,4
6.05661612944166,-7.81305628112302,4
5.5526610950808,-7.93134080179594,4
6.63171876932395,-6.3489509726249,4
6.92937297409354,-6.59713767123741,4
5.83054302790337,-7.94270809718086,4
6.59476589664547,-6.43413138664977,4
5.60002368459995,-8.14750742985827,4
6.70524893320624,-6.70622781160066,4
6.54249238412889,-6.57248039884094,4
6.79732926383616,-6.89718798775204,4
7.0093649106186,-6.47872254612185,4
